Time [s],Value,Parity Error,Framing Error
9.066908900000000,0x79,,
9.069738650000000,0x02,,
9.069749670000000,0x01,,
9.069759680000001,0x05,,
9.069770699999999,0x30,,
9.069781720000000,0x00,,
9.069792730000000,0x00,,
9.069803739999999,0x00,,
9.069814760000000,0xFA,,
9.069824770000000,0x11,,
9.069834780000001,0x02,,
9.069844789999999,0x00,,
9.069854810000001,0x05,,
9.069864819999999,0x30,,
9.069874830000000,0x00,,
9.069884849999999,0x00,,
9.069894860000000,0x08,,
9.069904870000000,0xFA,,
9.069914890000000,0x06,,
9.075734669999999,0x03,,
9.075745690000000,0x01,,
9.075756710000000,0x05,,
9.075766720000001,0x3C,,
9.075777730000000,0x00,,
9.075788749999999,0x00,,
9.075799760000001,0x00,,
9.075810770000000,0x00,,
9.075820790000000,0x40,,
9.075831800000000,0x8E,,
9.075841810000000,0x03,,
9.075851830000000,0x00,,
9.075861840000000,0x05,,
9.075871859999999,0x3C,,
9.075881870000000,0x00,,
9.075891880000000,0x00,,
9.075901900000000,0x00,,
9.075911910000000,0x00,,
9.075921920000001,0x50,,
9.075931940000000,0x4E,,
9.078732660000000,0x03,,
9.078743680000001,0x01,,
9.078754690000000,0x05,,
9.078765710000001,0xAE,,
9.078775719999999,0x04,,
9.078786740000000,0x1A,,
9.078797750000000,0x80,,
9.078808770000000,0x00,,
9.078819780000000,0xB8,,
9.078830800000000,0x64,,
9.078840810000001,0x03,,
9.078850820000000,0x00,,
9.078860830000000,0x05,,
9.078870840000000,0xAE,,
9.078880860000000,0x04,,
9.078890870000000,0x14,,
9.078900880000001,0x80,,
9.078910900000000,0x00,,
9.078920910000001,0xC9,,
9.078930919999999,0x67,,
9.082735980000001,0x0F,,
9.082746000000000,0x01,,
9.082757010000000,0x03,,
9.082768030000000,0x18,,
9.082779040000000,0x00,,
9.082790060000001,0x00,,
9.082801079999999,0x00,,
9.082811090000000,0x00,,
9.082822110000000,0x00,,
9.082833120000000,0x00,,
9.082844130000000,0x00,,
9.082855150000000,0x00,,
9.082865160000001,0x00,,
9.082876180000000,0x00,,
9.082887189999999,0x00,,
9.082898200000001,0x00,,
9.082909219999999,0x00,,
9.082920229999999,0x00,,
9.082930250000000,0x00,,
9.082941260000000,0x00,,
9.082952280000001,0x37,,
9.082963290000000,0x5A,,
9.082973310000000,0x0F,,
9.082983320000000,0x00,,
9.082993330000001,0x03,,
9.083003350000000,0x18,,
9.083013360000001,0x00,,
9.083023369999999,0x00,,
9.083033390000001,0x00,,
9.083043399999999,0x00,,
9.083053410000000,0x00,,
9.083063420000000,0x00,,
9.083073440000000,0x00,,
9.083083450000000,0x00,,
9.083093460000001,0x00,,
9.083103480000000,0x00,,
9.083113490000001,0x00,,
9.083123499999999,0x00,,
9.083133510000000,0x00,,
9.083143529999999,0x00,,
9.083153540000000,0x00,,
9.083163550000000,0x00,,
9.083173570000000,0x0A,,
9.083183580000000,0xA6,,
9.086734330000001,0x0F,,
9.086745349999999,0x01,,
9.086756360000001,0x05,,
9.086767380000000,0x8E,,
9.086777390000000,0x80,,
9.086788410000000,0x00,,
9.086799420000000,0x80,,
9.086810440000001,0x00,,
9.086821450000000,0x80,,
9.086832469999999,0x00,,
9.086842480000000,0x80,,
9.086853500000000,0x00,,
9.086864510000000,0x80,,
9.086875530000000,0x00,,
9.086886540000000,0x80,,
9.086896550000001,0x00,,
9.086907569999999,0x80,,
9.086918580000001,0x00,,
9.086929599999999,0x80,,
9.086940609999999,0x00,,
9.086951630000000,0xE2,,
9.086961640000000,0x89,,
9.086971650000001,0x0F,,
9.086981670000000,0x00,,
9.086991680000001,0x05,,
9.087001689999999,0x8E,,
9.087011710000001,0x80,,
9.087021719999999,0x00,,
9.087031730000000,0x80,,
9.087041749999999,0x00,,
9.087051760000000,0x80,,
9.087061770000000,0x00,,
9.087071780000000,0x80,,
9.087081800000000,0x00,,
9.087091810000000,0x80,,
9.087101820000001,0x00,,
9.087111830000000,0x80,,
9.087121850000001,0x00,,
9.087131860000000,0x80,,
9.087141870000000,0x00,,
9.087151880000000,0x80,,
9.087161900000000,0x00,,
9.087171910000000,0xDF,,
9.087181930000000,0x75,,
9.153737469999999,0x21,,
9.153748490000000,0x01,,
9.153758500000000,0x05,,
9.153769520000001,0x68,,
9.153780530000001,0x00,,
9.153791540000000,0x03,,
9.153802560000001,0x00,,
9.153813570000001,0x02,,
9.153823590000000,0xFF,,
9.153834600000000,0xFB,,
9.153845620000000,0xFF,,
9.153856630000000,0xFC,,
9.153867640000000,0xFF,,
9.153878660000000,0xFE,,
9.153888670000001,0xFF,,
9.153899689999999,0xDD,,
9.153910700000001,0x41,,
9.153921720000000,0xAF,,
9.153932729999999,0x41,,
9.153942750000001,0xA7,,
9.153953760000000,0x41,,
9.153964780000001,0x90,,
9.153975790000001,0x41,,
9.153986800000000,0x08,,
9.153997820000001,0x41,,
9.154007829999999,0x2A,,
9.154018850000000,0x41,,
9.154029860000000,0x30,,
9.154040880000000,0x41,,
9.154051890000000,0xAC,,
9.154062910000000,0x41,,
9.154072920000001,0x91,,
9.154083930000001,0x42,,
9.154094949999999,0x25,,
9.154105960000001,0x41,,
9.154116980000000,0xBD,,
9.154126990000000,0x00,,
9.154138010000000,0x09,,
9.154149020000000,0xC4,,
9.154160040000001,0xDC,,
9.154170049999999,0x21,,
9.154180060000000,0x00,,
9.154190079999999,0x05,,
9.154200090000000,0x68,,
9.154210100000000,0xFF,,
9.154220110000001,0xFC,,
9.154230119999999,0xFF,,
9.154240140000001,0xFE,,
9.154250149999999,0xFF,,
9.154260160000000,0xFD,,
9.154270170000000,0xFF,,
9.154280190000000,0xFD,,
9.154290200000000,0xFF,,
9.154300210000001,0xFB,,
9.154310219999999,0xFF,,
9.154320240000001,0xDA,,
9.154330249999999,0x47,,
9.154340270000001,0xFB,,
9.154350279999999,0x47,,
9.154360290000000,0xF3,,
9.154370300000000,0x48,,
9.154380320000000,0x00,,
9.154390330000000,0x47,,
9.154400340000000,0xF4,,
9.154410349999999,0x47,,
9.154420370000000,0xFF,,
9.154430380000001,0x47,,
9.154440390000000,0xF6,,
9.154450410000001,0x48,,
9.154460419999999,0x0D,,
9.154470430000000,0x48,,
9.154480440000000,0x03,,
9.154490460000000,0x47,,
9.154500470000000,0xF8,,
9.154510480000001,0x47,,
9.154520500000000,0xF2,,
9.154530510000001,0x00,,
9.154540530000000,0x05,,
9.154550540000001,0xB3,,
9.154560549999999,0x4D,,
9.168737490000000,0x23,,
9.168748510000000,0x01,,
9.168758520000001,0x05,,
9.168769540000000,0xB2,,
9.168780549999999,0x80,,
9.168791570000000,0x00,,
9.168802579999999,0x80,,
9.168813589999999,0x00,,
9.168823610000000,0x80,,
9.168834620000000,0x00,,
9.168845640000001,0x80,,
9.168856650000000,0x00,,
9.168867660000000,0x80,,
9.168877680000000,0x00,,
9.168888689999999,0x80,,
9.168899710000000,0x00,,
9.168910720000000,0x80,,
9.168921740000000,0x00,,
9.168932750000000,0x80,,
9.168942769999999,0x00,,
9.168953780000001,0x80,,
9.168964799999999,0x00,,
9.168975809999999,0x80,,
9.168986830000000,0x00,,
9.168997839999999,0x80,,
9.169007850000000,0x00,,
9.169018870000000,0x80,,
9.169029880000000,0x00,,
9.169040890000000,0x80,,
9.169051910000000,0x00,,
9.169061920000001,0x80,,
9.169072940000000,0x00,,
9.169083949999999,0x6C,,
9.169094970000000,0xE1,,
9.169105979999999,0x5B,,
9.169117000000000,0xB1,,
9.169127010000000,0x80,,
9.169138029999999,0x00,,
9.169149040000001,0x80,,
9.169160059999999,0x00,,
9.169171070000001,0xA8,,
9.169182080000001,0xED,,
9.169192089999999,0x23,,
9.169202110000001,0x00,,
9.169212119999999,0x05,,
9.169222130000000,0xB2,,
9.169232149999999,0x80,,
9.169242160000000,0x00,,
9.169252170000000,0x80,,
9.169262190000000,0x00,,
9.169272200000000,0x80,,
9.169282210000000,0x00,,
9.169292220000001,0x80,,
9.169302240000000,0x00,,
9.169312250000001,0x80,,
9.169322270000000,0x00,,
9.169332280000001,0x80,,
9.169342289999999,0x00,,
9.169352300000000,0x80,,
9.169362319999999,0x00,,
9.169372330000000,0x80,,
9.169382340000000,0x00,,
9.169392350000001,0x80,,
9.169402370000000,0x00,,
9.169412380000001,0x80,,
9.169422389999999,0x00,,
9.169432400000000,0x80,,
9.169442419999999,0x00,,
9.169452430000000,0x80,,
9.169462440000000,0x00,,
9.169472460000000,0x80,,
9.169482470000000,0x00,,
9.169492480000001,0x80,,
9.169502500000000,0x00,,
9.169512510000001,0x6C,,
9.169522530000000,0xEF,,
9.169532540000001,0x5B,,
9.169542549999999,0xAD,,
9.169552560000000,0x80,,
9.169562579999999,0x00,,
9.169572590000000,0x80,,
9.169582600000000,0x00,,
9.169592620000000,0x9E,,
9.169602630000000,0x43,,
9.172738810000000,0x01,,
9.172749830000001,0x01,,
9.172759839999999,0x05,,
9.172770849999999,0x8C,,
9.172781870000000,0x01,,
9.172792879999999,0x2F,,
9.172803900000000,0xBD,,
9.172813910000000,0x61,,
9.172823920000001,0x01,,
9.172833940000000,0x00,,
9.172843950000001,0x05,,
9.172853959999999,0x8C,,
9.172863970000000,0x01,,
9.172873989999999,0x23,,
9.172884000000000,0x80,,
9.172894010000000,0xA4,,
9.176737149999999,0x02,,
9.176748170000000,0x01,,
9.176759190000000,0x05,,
9.176770200000000,0xD6,,
9.176781210000000,0xFF,,
9.176792230000000,0xFC,,
9.176802240000001,0x4F,,
9.176813259999999,0xFD,,
9.176824269999999,0x9D,,
9.176834290000000,0x02,,
9.176844300000001,0x00,,
9.176854310000000,0x05,,
9.176864330000001,0xD6,,
9.176874339999999,0x00,,
9.176884350000000,0x02,,
9.176894360000000,0x65,,
9.176904380000000,0x0D,,
9.176914390000000,0xC3,,
9.353731379999999,0x00,,
9.353742400000000,0x01,,
9.353752410000000,0x05,,
9.353763430000001,0x36,,
9.353774440000000,0x10,,
9.353785459999999,0x23,,
9.353796470000001,0x91,,
9.353806479999999,0x00,,
9.353816500000001,0x00,,
9.353826509999999,0x05,,
9.353836520000000,0x36,,
9.353846539999999,0x10,,
9.353856550000000,0x22,,
9.353866560000000,0x6D,,
9.369733680000000,0x01,,
9.369744700000000,0x01,,
9.369755720000001,0x05,,
9.369766730000000,0x56,,
9.369777750000001,0x00,,
9.369787759999999,0x00,,
9.369798769999999,0xDC,,
9.369809790000000,0xD6,,
9.369819800000000,0x01,,
9.369829810000001,0x00,,
9.369839830000000,0x05,,
9.369849840000001,0x56,,
9.369859860000000,0x00,,
9.369869870000000,0x00,,
9.369879879999999,0xE1,,
9.369889890000000,0x16,,
9.373735030000001,0x01,,
9.373746049999999,0x01,,
9.373757060000001,0x05,,
9.373768080000000,0xB6,,
9.373779089999999,0x80,,
9.373790110000000,0x00,,
9.373800120000000,0xBC,,
9.373811140000001,0xE0,,
9.373821149999999,0x01,,
9.373831160000000,0x00,,
9.373841170000000,0x05,,
9.373851190000000,0xB6,,
9.373861200000000,0x80,,
9.373871210000001,0x00,,
9.373881230000000,0x81,,
9.373891240000001,0x20,,
9.377732360000000,0x02,,
9.377743380000000,0x01,,
9.377754400000001,0x05,,
9.377765410000000,0x2B,,
9.377775420000001,0x00,,
9.377786430000000,0x65,,
9.377797449999999,0x02,,
9.377808460000001,0x56,,
9.377819479999999,0x64,,
9.377829490000000,0x02,,
9.377839500000000,0x00,,
9.377849520000000,0x05,,
9.377859530000000,0x2B,,
9.377869540000001,0x00,,
9.377879560000000,0x65,,
9.377889570000001,0x12,,
9.377899579999999,0x56,,
9.377909600000001,0x79,,
9.380729349999999,0x02,,
9.380740370000000,0x01,,
9.380751390000000,0x05,,
9.380761400000001,0x30,,
9.380772410000001,0x00,,
9.380783429999999,0x00,,
9.380794450000000,0x00,,
9.380805459999999,0xFA,,
9.380816480000000,0x11,,
9.380826490000000,0x02,,
9.380836499999999,0x00,,
9.380846510000000,0x05,,
9.380856520000000,0x30,,
9.380866540000000,0x00,,
9.380876550000000,0x00,,
9.380886560000000,0x08,,
9.380896570000001,0xFA,,
9.380906590000000,0x06,,
9.384736739999999,0x03,,
9.384746750000000,0x01,,
9.384757770000000,0x05,,
9.384768780000000,0x3C,,
9.384779800000000,0x00,,
9.384790810000000,0x00,,
9.384800830000000,0x00,,
9.384811839999999,0x00,,
9.384822860000000,0x40,,
9.384833870000000,0x8E,,
9.384843880000000,0x03,,
9.384853900000000,0x00,,
9.384863910000000,0x05,,
9.384873920000000,0x3C,,
9.384883930000001,0x00,,
9.384893950000000,0x00,,
9.384903960000001,0x00,,
9.384913969999999,0x00,,
9.384923990000001,0x50,,
9.384933999999999,0x4E,,
9.387734780000001,0x03,,
9.387745799999999,0x01,,
9.387756820000000,0x05,,
9.387767830000000,0xAE,,
9.387778839999999,0x04,,
9.387789860000000,0x15,,
9.387799870000000,0x80,,
9.387810890000001,0x00,,
9.387821900000000,0x88,,
9.387832919999999,0x67,,
9.387842930000000,0x03,,
9.387852940000000,0x00,,
9.387862950000001,0x05,,
9.387872970000000,0xAE,,
9.387882980000001,0x04,,
9.387892989999999,0x14,,
9.387903010000000,0x80,,
9.387913019999999,0x00,,
9.387923040000000,0xC9,,
9.387933049999999,0x67,,
9.391734120000001,0x0F,,
9.391745139999999,0x01,,
9.391756150000001,0x03,,
9.391767170000000,0x18,,
9.391778190000000,0x00,,
9.391789200000000,0x00,,
9.391799210000000,0x00,,
9.391810230000001,0x00,,
9.391821240000001,0x00,,
9.391832250000000,0x00,,
9.391843270000001,0x00,,
9.391854280000000,0x00,,
9.391864300000000,0x00,,
9.391875310000000,0x00,,
9.391886330000000,0x00,,
9.391897340000000,0x00,,
9.391908360000000,0x00,,
9.391919370000000,0x00,,
9.391929390000000,0x00,,
9.391940399999999,0x00,,
9.391951420000000,0x37,,
9.391962430000000,0x5A,,
9.391972440000000,0x0F,,
9.391982459999999,0x00,,
9.391992470000000,0x03,,
9.392002480000000,0x18,,
9.392012500000000,0x00,,
9.392022510000000,0x00,,
9.392032520000001,0x00,,
9.392042529999999,0x00,,
9.392052550000001,0x00,,
9.392062559999999,0x00,,
9.392072570000000,0x00,,
9.392082580000000,0x00,,
9.392092600000000,0x00,,
9.392102610000000,0x00,,
9.392112620000001,0x00,,
9.392122640000000,0x00,,
9.392132650000001,0x00,,
9.392142659999999,0x00,,
9.392152680000001,0x00,,
9.392162689999999,0x00,,
9.392172700000000,0x0A,,
9.392182710000000,0xA6,,
9.394729099999999,0x0F,,
9.394740120000000,0x01,,
9.394750139999999,0x05,,
9.394761150000001,0x8E,,
9.394772170000000,0x80,,
9.394783179999999,0x00,,
9.394794200000000,0x80,,
9.394805209999999,0x00,,
9.394815220000000,0x80,,
9.394826240000000,0x00,,
9.394837250000000,0x80,,
9.394848270000001,0x00,,
9.394859280000000,0x80,,
9.394870299999999,0x00,,
9.394880310000000,0x80,,
9.394891330000000,0x00,,
9.394902340000000,0x80,,
9.394913360000000,0x00,,
9.394924370000000,0x80,,
9.394934380000000,0x00,,
9.394945399999999,0xE2,,
9.394956410000001,0x89,,
9.394966419999999,0x0F,,
9.394976440000001,0x00,,
9.394986449999999,0x05,,
9.394996460000000,0x8E,,
9.395006479999999,0x80,,
9.395016490000000,0x00,,
9.395026509999999,0x80,,
9.395036520000000,0x00,,
9.395046530000000,0x80,,
9.395056550000000,0x00,,
9.395066560000000,0x80,,
9.395076570000001,0x00,,
9.395086579999999,0x80,,
9.395096600000000,0x00,,
9.395106609999999,0x80,,
9.395116620000000,0x00,,
9.395126630000000,0x80,,
9.395136650000000,0x00,,
9.395146660000000,0x80,,
9.395156670000000,0x00,,
9.395166690000000,0xDF,,
9.395176700000000,0x75,,
9.479733080000001,0x21,,
9.479744100000000,0x01,,
9.479755109999999,0x05,,
9.479766120000001,0x68,,
9.479777139999999,0x00,,
9.479787150000000,0x03,,
9.479798170000000,0x00,,
9.479809180000000,0x02,,
9.479820200000001,0xFF,,
9.479831210000000,0xFB,,
9.479842229999999,0xFF,,
9.479852240000000,0xFB,,
9.479863260000000,0xFF,,
9.479874270000000,0xFE,,
9.479885280000000,0xFF,,
9.479896300000000,0xDD,,
9.479906310000001,0x41,,
9.479917320000000,0xB0,,
9.479928340000001,0x41,,
9.479939359999999,0xA7,,
9.479950369999999,0x41,,
9.479961390000000,0x90,,
9.479971400000000,0x41,,
9.479982410000000,0x08,,
9.479993430000000,0x41,,
9.480004440000000,0x2A,,
9.480015460000001,0x41,,
9.480026479999999,0x31,,
9.480036490000000,0x41,,
9.480047500000000,0xAD,,
9.480058520000000,0x41,,
9.480069530000000,0x91,,
9.480080550000000,0x42,,
9.480090560000001,0x25,,
9.480101570000000,0x41,,
9.480112589999999,0xBD,,
9.480123600000001,0x00,,
9.480134619999999,0x09,,
9.480145630000001,0xDF,,
9.480155640000000,0x92,,
9.480165660000001,0x21,,
9.480175669999999,0x00,,
9.480185680000000,0x05,,
9.480195699999999,0x68,,
9.480205710000000,0xFF,,
9.480215720000000,0xFC,,
9.480225740000000,0xFF,,
9.480235750000000,0xFE,,
9.480245760000001,0xFF,,
9.480255769999999,0xFD,,
9.480265790000001,0xFF,,
9.480275799999999,0xFD,,
9.480285810000000,0xFF,,
9.480295820000000,0xFB,,
9.480305830000001,0xFF,,
9.480315839999999,0xDA,,
9.480325860000001,0x47,,
9.480335869999999,0xFB,,
9.480345880000000,0x47,,
9.480355899999999,0xF3,,
9.480365910000000,0x48,,
9.480375920000000,0x00,,
9.480385940000000,0x47,,
9.480395950000000,0xF4,,
9.480405960000001,0x47,,
9.480415980000000,0xFF,,
9.480425990000001,0x47,,
9.480435999999999,0xF6,,
9.480446010000000,0x48,,
9.480456029999999,0x0D,,
9.480466040000000,0x48,,
9.480476050000000,0x04,,
9.480486070000000,0x47,,
9.480496080000000,0xF8,,
9.480506090000000,0x47,,
9.480516099999999,0xF2,,
9.480526120000000,0x00,,
9.480536130000001,0x05,,
9.480546150000000,0xC5,,
9.480556160000001,0x8D,,
9.496731799999999,0x23,,
9.496742830000001,0x01,,
9.496753840000000,0x05,,
9.496764850000000,0xB2,,
9.496775870000000,0x80,,
9.496785879999999,0x00,,
9.496796900000000,0x80,,
9.496807909999999,0x00,,
9.496818920000001,0x80,,
9.496829940000000,0x00,,
9.496839950000000,0x80,,
9.496850970000001,0x00,,
9.496861980000000,0x80,,
9.496873000000001,0x00,,
9.496884010000000,0x80,,
9.496895029999999,0x00,,
9.496905040000000,0x80,,
9.496916060000000,0x00,,
9.496927070000000,0x80,,
9.496938090000000,0x00,,
9.496949109999999,0x80,,
9.496960120000001,0x00,,
9.496970129999999,0x80,,
9.496981150000000,0x00,,
9.496992160000000,0x80,,
9.497003169999999,0x00,,
9.497014190000000,0x80,,
9.497024200000000,0x00,,
9.497035210000000,0x80,,
9.497046230000000,0x00,,
9.497057240000000,0x80,,
9.497068260000001,0x00,,
9.497079279999999,0x6C,,
9.497089290000000,0xB8,,
9.497100300000000,0x5B,,
9.497111320000000,0xB1,,
9.497122330000000,0x80,,
9.497133350000000,0x00,,
9.497144369999999,0x80,,
9.497154380000000,0x00,,
9.497165389999999,0x61,,
9.497176410000000,0xE8,,
9.497186420000000,0x23,,
9.497196430000001,0x00,,
9.497206439999999,0x05,,
9.497216460000001,0xB2,,
9.497226469999999,0x80,,
9.497236480000000,0x00,,
9.497246490000000,0x80,,
9.497256510000000,0x00,,
9.497266520000000,0x80,,
9.497276530000001,0x00,,
9.497286550000000,0x80,,
9.497296560000001,0x00,,
9.497306580000000,0x80,,
9.497316590000001,0x00,,
9.497326599999999,0x80,,
9.497336620000000,0x00,,
9.497346629999999,0x80,,
9.497356640000000,0x00,,
9.497366650000000,0x80,,
9.497376670000000,0x00,,
9.497386680000000,0x80,,
9.497396690000000,0x00,,
9.497406710000000,0x80,,
9.497416720000000,0x00,,
9.497426730000001,0x80,,
9.497436750000000,0x00,,
9.497446760000001,0x80,,
9.497456769999999,0x00,,
9.497466790000001,0x80,,
9.497476799999999,0x00,,
9.497486810000000,0x80,,
9.497496829999999,0x00,,
9.497506840000000,0x6C,,
9.497516850000000,0xED,,
9.497526870000000,0x5B,,
9.497536880000000,0xAD,,
9.497546890000001,0x80,,
9.497556899999999,0x00,,
9.497566920000001,0x80,,
9.497576929999999,0x00,,
9.497586940000000,0xBD,,
9.497596959999999,0x83,,
9.501730520000001,0x01,,
9.501741539999999,0x01,,
9.501752550000001,0x05,,
9.501763560000001,0x8C,,
9.501773580000000,0x01,,
9.501784590000000,0x2F,,
9.501795610000000,0xBD,,
9.501806620000000,0x61,,
9.501816630000000,0x01,,
9.501826640000001,0x00,,
9.501836660000000,0x05,,
9.501846670000001,0x8C,,
9.501856679999999,0x01,,
9.501866690000000,0x1F,,
9.501876709999999,0x80,,
9.501886720000000,0xB5,,
9.504732539999999,0x02,,
9.504743560000000,0x01,,
9.504754580000000,0x05,,
9.504765590000000,0xD6,,
9.504775600000000,0xFF,,
9.504786620000001,0xFB,,
9.504797640000000,0x4C,,
9.504808649999999,0xBF,,
9.504819670000000,0xAC,,
9.504829680000000,0x02,,
9.504839690000001,0x00,,
9.504849710000000,0x05,,
9.504859720000001,0xD6,,
9.504869729999999,0x00,,
9.504879740000000,0x02,,
9.504889759999999,0xF1,,
9.504899770000000,0x0C,,
9.504909780000000,0x6C,,
9.665730020000000,0x00,,
9.665740039999999,0x01,,
9.665751050000001,0x05,,
9.665762070000000,0x36,,
9.665773079999999,0x10,,
9.665784100000000,0x23,,
9.665795109999999,0x91,,
9.665805120000000,0x00,,
9.665815130000000,0x00,,
9.665825150000000,0x05,,
9.665835160000000,0x36,,
9.665845170000001,0x10,,
9.665855190000000,0x22,,
9.665865200000001,0x6D,,
9.680732089999999,0x01,,
9.680743110000000,0x01,,
9.680754120000000,0x05,,
9.680765140000000,0x56,,
9.680776150000000,0x00,,
9.680787160000000,0x00,,
9.680797180000001,0xDC,,
9.680808190000000,0xD6,,
9.680818199999999,0x01,,
9.680828220000000,0x00,,
9.680838230000001,0x05,,
9.680848240000000,0x56,,
9.680858260000001,0x00,,
9.680868269999999,0x00,,
9.680878280000000,0xE1,,
9.680888290000000,0x16,,
9.695727180000000,0x01,,
9.695737200000000,0x01,,
9.695748210000000,0x05,,
9.695759219999999,0xB6,,
9.695770240000000,0x80,,
9.695781250000000,0x00,,
9.695792259999999,0xBC,,
9.695802280000001,0xE0,,
9.695812289999999,0x01,,
9.695822300000000,0x00,,
9.695832310000000,0x05,,
9.695842320000001,0xB6,,
9.695852340000000,0x80,,
9.695862350000001,0x00,,
9.695872359999999,0x81,,
9.695882380000000,0x20,,
9.698729190000000,0x02,,
9.698740210000000,0x01,,
9.698751229999999,0x05,,
9.698762240000001,0x2B,,
9.698772249999999,0x00,,
9.698783270000000,0x65,,
9.698794290000000,0x02,,
9.698805300000000,0x56,,
9.698816320000001,0x64,,
9.698826329999999,0x02,,
9.698836340000000,0x00,,
9.698846350000000,0x05,,
9.698856370000000,0x2B,,
9.698866380000000,0x00,,
9.698876390000001,0x65,,
9.698886399999999,0x12,,
9.698896420000001,0x56,,
9.698906429999999,0x79,,
9.712732890000000,0x02,,
9.712742909999999,0x01,,
9.712753920000001,0x05,,
9.712764940000000,0x30,,
9.712775949999999,0x00,,
9.712786970000000,0x00,,
9.712797979999999,0x00,,
9.712807990000000,0xFA,,
9.712819010000000,0x11,,
9.712829019999999,0x02,,
9.712839040000000,0x00,,
9.712849050000001,0x05,,
9.712859060000000,0x30,,
9.712869080000001,0x00,,
9.712879089999999,0x00,,
9.712889100000000,0x08,,
9.712899110000000,0xFA,,
9.712909130000000,0x06,,
9.715726910000001,0x03,,
9.715737930000000,0x01,,
9.715748939999999,0x05,,
9.715759950000001,0x3C,,
9.715769970000000,0x00,,
9.715780980000000,0x00,,
9.715792000000000,0x00,,
9.715803010000000,0x00,,
9.715814030000001,0x40,,
9.715824039999999,0x8E,,
9.715834050000000,0x03,,
9.715844060000000,0x00,,
9.715854080000000,0x05,,
9.715864090000000,0x3C,,
9.715874100000001,0x00,,
9.715884109999999,0x00,,
9.715894120000000,0x00,,
9.715904139999999,0x00,,
9.715914160000001,0x50,,
9.715924169999999,0x4E,,
9.727727910000000,0x03,,
9.727738929999999,0x01,,
9.727749950000000,0x05,,
9.727760959999999,0xAE,,
9.727771980000000,0x04,,
9.727782990000000,0x18,,
9.727793000000000,0x80,,
9.727804020000001,0x00,,
9.727815039999999,0x19,,
9.727826049999999,0xA4,,
9.727836060000000,0x03,,
9.727846080000001,0x00,,
9.727856090000000,0x05,,
9.727866100000000,0xAE,,
9.727876119999999,0x04,,
9.727886130000000,0x1B,,
9.727896140000000,0x80,,
9.727906150000001,0x00,,
9.727916170000000,0xF9,,
9.727926180000001,0x64,,
9.730726929999999,0x0F,,
