Time [s],Value,Parity Error,Framing Error
9.712657310000001,0x05,,
9.712667310000000,0x30,,
9.712677310000000,0x02,,
9.712687310000000,0xB9,,
9.712697309999999,0xE4,,
9.715641610000000,0xC0,,
9.715651610000000,0x05,,
9.715661610000000,0x3C,,
9.715671609999999,0x03,,
9.715681610000001,0x7D,,
9.715691610000000,0x24,,
9.727643049999999,0xC0,,
9.727653050000001,0x05,,
9.727663050000000,0xAE,,
9.727673050000000,0x03,,
9.727683050000000,0x10,,
9.727693049999999,0x44,,
9.730641860000000,0xC0,,
9.730651860000000,0x03,,
9.730661860000000,0x18,,
9.730671859999999,0x0F,,
9.730681860000001,0x86,,
9.730691860000000,0x20,,
9.743648930000001,0xC0,,
9.743658930000000,0x05,,
9.743668930000000,0x8E,,
9.743678930000000,0x0F,,
9.743688929999999,0x09,,
9.743698930000001,0x81,,
9.824643640000000,0xC0,,
9.824653639999999,0x05,,
9.824663640000001,0x68,,
9.824673640000000,0x21,,
9.824684639999999,0xC3,,
9.824694640000001,0xFD,,
9.836641790000000,0xC0,,
9.836651789999999,0x05,,
9.836661790000001,0xB2,,
9.836671790000000,0x23,,
9.836681790000000,0x19,,
9.836691790000000,0x5C,,
9.842642440000001,0xC0,,
9.842652440000000,0x05,,
9.842662440000000,0x8C,,
9.842672439999999,0x01,,
9.842682440000001,0x89,,
9.842692440000000,0x25,,
9.845643960000000,0xC0,,
9.845653960000000,0x05,,
9.845663960000000,0xD6,,
9.845673959999999,0x02,,
9.845683960000001,0xF3,,
9.845693960000000,0x84,,
9.965639710000000,0xC0,,
9.965649709999999,0x05,,
9.965659710000001,0x36,,
9.965669710000000,0x00,,
9.965679710000000,0x3B,,
9.965689709999999,0x85,,
9.976643980000000,0xC0,,
9.976653980000000,0x05,,
9.976663980000000,0x56,,
9.976673979999999,0x01,,
9.976683980000001,0xD2,,
9.976693980000000,0x45,,
9.979645410000000,0xC0,,
9.979655409999999,0x05,,
9.979665410000001,0xB6,,
9.979675410000000,0x01,,
9.979685410000000,0x9B,,
9.979695410000000,0x85,,
9.992644810000000,0xC0,,
9.992654809999999,0x05,,
9.992664810000001,0x2B,,
9.992674810000000,0x02,,
9.992684810000000,0xB3,,
9.992694810000000,0x14,,
9.995642040000000,0xC0,,
9.995652040000000,0x05,,
9.995662039999999,0x30,,
9.995672040000001,0x02,,
9.995682040000000,0xB9,,
9.995692040000000,0xE4,,
10.009642740000000,0xC0,,
10.009652730000001,0x05,,
10.009662730000001,0x3C,,
10.009672730000000,0x03,,
10.009682730000000,0x7D,,
10.009692729999999,0x24,,
10.012642380000001,0xC0,,
10.012652380000000,0x05,,
10.012662369999999,0xAE,,
10.012672370000001,0x03,,
10.012682370000000,0x10,,
10.012692370000000,0x44,,
10.020638170000000,0xC0,,
10.020648169999999,0x03,,
10.020658170000001,0x18,,
10.020668170000000,0x0F,,
10.020678170000000,0x86,,
10.020688170000000,0x20,,
10.029638210000000,0xC0,,
10.029648210000000,0x05,,
10.029658209999999,0x8E,,
10.029668210000001,0x0F,,
10.029678210000000,0x09,,
10.029688210000000,0x81,,
10.100643460000001,0xC0,,
10.100653460000000,0x05,,
10.100663460000000,0x68,,
10.100673459999999,0x21,,
10.100683460000001,0xC3,,
10.100693460000000,0xFD,,
10.144640730000001,0xC0,,
10.144650730000000,0x05,,
10.144660730000000,0xB2,,
10.144670730000000,0x23,,
10.144680729999999,0x19,,
10.144690730000001,0x5C,,
10.148641500000000,0xC0,,
10.148651500000000,0x05,,
10.148661499999999,0x8C,,
10.148671500000001,0x01,,
10.148681500000000,0x89,,
10.148691500000000,0x25,,
10.151643480000001,0xC0,,
10.151653480000000,0x05,,
10.151663480000000,0xD6,,
10.151673479999999,0x02,,
10.151683480000001,0xF3,,
10.151693480000000,0x84,,
10.267635500000001,0xC0,,
10.267645500000000,0x05,,
10.267655500000000,0x36,,
10.267665500000000,0x00,,
10.267675499999999,0x3B,,
10.267685500000001,0x85,,
10.285637390000000,0xC0,,
10.285647389999999,0x05,,
10.285657390000001,0x56,,
10.285667390000000,0x01,,
10.285677390000000,0xD2,,
10.285687390000000,0x45,,
10.301639679999999,0xC0,,
10.301649680000001,0x05,,
10.301659680000000,0xB6,,
10.301669680000000,0x01,,
10.301679679999999,0x9B,,
10.301689680000001,0x85,,
10.304641110000000,0xC0,,
10.304651110000000,0x05,,
10.304661110000000,0x2B,,
10.304671109999999,0x02,,
10.304681110000001,0xB3,,
10.304691110000000,0x14,,
10.317641970000000,0xC0,,
10.317651970000000,0x05,,
10.317661970000000,0x30,,
10.317671969999999,0x02,,
10.317681970000001,0xB9,,
10.317691970000000,0xE4,,
10.320636070000001,0xC0,,
10.320646070000000,0x05,,
10.320656070000000,0x3C,,
10.320666070000000,0x03,,
10.320676069999999,0x7D,,
10.320686070000001,0x24,,
10.330641119999999,0xC0,,
10.330651120000001,0x05,,
10.330661120000000,0xAE,,
10.330671120000000,0x03,,
10.330681119999999,0x10,,
10.330691119999999,0x44,,
10.335641770000001,0xC0,,
10.335651770000000,0x03,,
10.335661770000000,0x18,,
10.335671769999999,0x0F,,
10.335681770000001,0x86,,
10.335691770000000,0x20,,
10.338633710000000,0xC0,,
10.338643700000000,0x05,,
10.338653700000000,0x8E,,
10.338663700000000,0x0F,,
10.338673699999999,0x09,,
10.338683700000001,0x81,,
10.409638040000001,0xC0,,
10.409648030000000,0x05,,
10.409658029999999,0x68,,
10.409668030000001,0x21,,
10.409678030000000,0xC3,,
10.409688030000000,0xFD,,
10.427643800000000,0xC0,,
10.427653800000000,0x05,,
10.427663799999999,0xB2,,
10.427673800000001,0x23,,
10.427683800000001,0x19,,
10.427693800000000,0x5C,,
10.431635529999999,0xC0,,
10.431645520000000,0x05,,
10.431655520000000,0x8C,,
10.431665519999999,0x01,,
10.431675520000001,0x89,,
10.431685520000000,0x25,,
10.434638039999999,0xC0,,
10.434648040000001,0x05,,
10.434658040000000,0xD6,,
10.434668040000000,0x02,,
10.434678040000000,0xF3,,
10.434688039999999,0x84,,
10.569642079999999,0xC0,,
10.569652079999999,0x05,,
10.569662080000001,0x36,,
10.569672080000000,0x00,,
10.569682080000000,0x3B,,
10.569692079999999,0x85,,
10.581632440000000,0xC0,,
10.581642430000000,0x05,,
10.581652430000000,0x56,,
10.581662430000000,0x01,,
10.581672429999999,0xD2,,
10.581682430000001,0x45,,
10.584634120000000,0xC0,,
10.584644120000000,0x05,,
10.584654120000000,0xB6,,
10.584664119999999,0x01,,
10.584674120000001,0x9B,,
10.584684120000000,0x85,,
10.588632640000000,0xC0,,
10.588642640000000,0x05,,
10.588652639999999,0x2B,,
10.588662640000001,0x02,,
10.588672640000000,0xB3,,
10.588682640000000,0x14,,
10.591636400000001,0xC0,,
10.591646400000000,0x05,,
10.591656400000000,0x30,,
10.591666399999999,0x02,,
10.591676400000001,0xB9,,
10.591686400000000,0xE4,,
10.595641759999999,0xC0,,
10.595651760000001,0x05,,
10.595661760000000,0x3C,,
10.595671760000000,0x03,,
10.595681760000000,0x7D,,
10.595691759999999,0x24,,
10.602633539999999,0xC0,,
10.602643540000001,0x05,,
10.602653540000000,0xAE,,
10.602663540000000,0x03,,
10.602673540000000,0x10,,
10.602683539999999,0x44,,
10.605633060000001,0xC0,,
10.605643060000000,0x03,,
10.605653060000000,0x18,,
10.605663059999999,0x0F,,
10.605673060000001,0x86,,
10.605683060000000,0x20,,
10.611639670000001,0xC0,,
10.611649670000000,0x05,,
10.611659670000000,0x8E,,
10.611669669999999,0x0F,,
10.611679669999999,0x09,,
10.611689670000001,0x81,,
10.691633680000001,0xC0,,
10.691643669999999,0x05,,
10.691653670000001,0x68,,
10.691663670000001,0x21,,
10.691673670000000,0xC3,,
10.691683670000000,0xFD,,
10.703632199999999,0xC0,,
10.703642200000001,0x05,,
10.703652200000001,0xB2,,
10.703662200000000,0x23,,
10.703672200000000,0x19,,
10.703682199999999,0x5C,,
10.707635970000000,0xC0,,
10.707645970000000,0x05,,
10.707655969999999,0x8C,,
10.707665970000001,0x01,,
10.707675970000000,0x89,,
10.707685970000000,0x25,,
10.710630780000001,0xC0,,
10.710640769999999,0x05,,
10.710650770000001,0xD6,,
10.710660770000000,0x02,,
10.710670770000000,0xF3,,
10.710680770000000,0x84,,
10.782632359999999,0xD0,,
10.782642360000001,0x03,,
10.782652360000000,0x0D,,
10.782662360000000,0x04,,
10.782672359999999,0xCD,,
10.782682360000001,0xB7,,
10.802633340000000,0xD0,,
10.802643339999999,0x03,,
10.802653340000001,0x0F,,
10.802663340000001,0x04,,
10.802673340000000,0xCC,,
10.802683340000000,0xD7,,
10.869634270000001,0xC0,,
10.869644270000000,0x05,,
10.869654270000000,0x36,,
10.869664269999999,0x00,,
10.869674270000001,0x3B,,
10.869684270000000,0x85,,
10.876636100000001,0xC0,,
10.876646100000000,0x05,,
10.876656100000000,0x56,,
10.876666100000000,0x01,,
10.876676099999999,0xD2,,
10.876686100000001,0x45,,
10.879638990000000,0xC0,,
10.879648990000000,0x05,,
10.879658989999999,0xB6,,
10.879668990000001,0x01,,
10.879678990000000,0x9B,,
10.879688990000000,0x85,,
10.892629639999999,0xC0,,
10.892639640000001,0x05,,
10.892649640000000,0x2B,,
10.892659640000000,0x02,,
10.892669639999999,0xB3,,
10.892679640000001,0x14,,
10.895633450000000,0xC0,,
10.895643450000000,0x05,,
10.895653449999999,0x30,,
10.895663450000001,0x02,,
10.895673450000000,0xB9,,
10.895683450000000,0xE4,,
10.907633179999999,0xC0,,
10.907643180000001,0x05,,
10.907653180000001,0x3C,,
10.907663180000000,0x03,,
10.907673180000000,0x7D,,
10.907683179999999,0x24,,
10.913634589999999,0xC0,,
10.913644590000001,0x05,,
10.913654590000000,0xAE,,
10.913664590000000,0x03,,
10.913674589999999,0x10,,
10.913684590000001,0x44,,
10.916633520000000,0xC0,,
10.916643519999999,0x03,,
10.916653520000001,0x18,,
10.916663520000000,0x0F,,
10.916673520000000,0x86,,
10.916683519999999,0x20,,
10.924639270000000,0xC0,,
10.924649270000000,0x05,,
10.924659269999999,0x8E,,
10.924669270000001,0x0F,,
10.924679270000000,0x09,,
10.924689270000000,0x81,,
10.984635830000000,0xC0,,
10.984645830000000,0x05,,
10.984655829999999,0x68,,
10.984665830000001,0x21,,
10.984675830000000,0xC3,,
10.984685830000000,0xFD,,
10.999635240000000,0xC0,,
10.999645240000000,0x05,,
10.999655239999999,0xB2,,
10.999665240000001,0x23,,
10.999675240000000,0x19,,
10.999685240000000,0x5C,,
11.016631289999999,0xC0,,
11.016641290000001,0x05,,
11.016651290000000,0x8C,,
11.016661290000000,0x01,,
11.016671290000000,0x89,,
11.016681289999999,0x25,,
11.019632809999999,0xC0,,
11.019642810000001,0x05,,
11.019652810000000,0xD6,,
11.019662810000000,0x02,,
11.019672809999999,0xF3,,
11.019682810000001,0x84,,
